fecha_hora,predict,p0,p1
43022,1,0.00449534,0.99550466
43043,1,0.001818125,0.998181875
43287,1,0.001792647,0.998207353
43308,1,0.001598856,0.998401144
43335,1,0.000224564,0.999775436
43359,1,9.94E-05,0.999900574
43382,1,0.000140449,0.999859551
43403,1,0.000238428,0.999761572
43425,1,0.001125815,0.998874185
43448,1,0.015348702,0.984651298
43470,1,0.018837851,0.981162149
43491,1,0.00678967,0.99321033
43512,1,0.016121961,0.983878039
43534,1,0.011385734,0.988614266
43556,1,0.051593976,0.948406024
43577,1,0.003628876,0.996371124
43596,1,0.04185233,0.95814767
43616,0,0.984545993,0.015454007
43636,0,0.984135936,0.015864064
43656,0,0.997281625,0.002718375
43679,0,0.998191583,0.001808417
43700,0,0.995002569,0.004997431
43721,0,0.997585186,0.002414814
43743,0,0.999028178,0.000971822
43764,0,0.99867665,0.00132335
43786,0,0.998478816,0.001521184
43808,0,0.998063889,0.001936111
43829,0,0.998159217,0.001840783
43850,0,0.99646137,0.00353863
43873,0,0.997226524,0.002773476
43894,0,0.997226524,0.002773476
43915,0,0.997226524,0.002773476
43937,0,0.997271742,0.002728258
43958,0,0.996652923,0.003347077
43981,0,0.996652923,0.003347077
44002,0,0.996711607,0.003288393
44023,0,0.974755003,0.025244997
44043,0,0.989145032,0.010854968
44067,0,0.96438732,0.03561268
44089,0,0.79070424,0.20929576
44110,0,0.706031294,0.293968706
44131,1,0.004436155,0.995563845
44153,1,0.002329867,0.997670133
44174,1,0.000537221,0.999462779
44196,1,0.001131743,0.998868257
44216,1,0.000446284,0.999553716
44236,1,0.000490389,0.999509611
44256,1,0.001778721,0.998221279
44278,1,0.000992305,0.999007695
44422,1,0.00110583,0.99889417
44443,1,0.001607189,0.998392811
44466,1,0.003747,0.996253
44488,1,0.000524154,0.999475846
44509,1,0.000810649,0.999189351
44531,1,0.000518848,0.999481152
44554,1,0.000604538,0.999395462
44577,1,0.000294532,0.999705468
44598,1,0.000208886,0.999791114
44620,1,0.000587678,0.999412322
44641,1,0.001369698,0.998630302
44663,1,0.002006949,0.997993051
44686,1,0.011113625,0.988886375
44708,1,0.003097274,0.996902726
44728,1,0.019455625,0.980544375
44748,1,0.060630928,0.939369072
44768,0,0.9594553,0.0405447
44790,0,0.996825962,0.003174038
44811,0,0.977293703,0.022706297
44832,0,0.982861665,0.017138335
44853,0,0.993302876,0.006697124
44875,0,0.987682382,0.012317618
44896,0,0.995709925,0.004290075
44919,0,0.97904184,0.02095816
44942,0,0.938062977,0.061937023
44967,0,0.965694846,0.034305154
44992,0,0.851607831,0.148392169
45013,0,0.981019751,0.018980249
45034,0,0.974681031,0.025318969
45054,0,0.985507793,0.014492207
45073,0,0.998558249,0.001441751
45098,0,0.997002869,0.002997131
45122,0,0.996245961,0.003754039
45144,0,0.997950774,0.002049226
45165,0,0.997554722,0.002445278
45186,0,0.997564071,0.002435929
45208,0,0.996745488,0.003254512
45231,0,0.996330819,0.003669181
45252,0,0.997296295,0.002703705
45274,0,0.998310537,0.001689463
45295,0,0.997891295,0.002108705
45317,0,0.997891295,0.002108705
45340,0,0.997891295,0.002108705
45361,0,0.99772848,0.00227152
45382,0,0.998154732,0.001845268
45404,0,0.998154732,0.001845268
45574,0,0.997768019,0.002231981
45596,0,0.998405312,0.001594688
45617,0,0.998043585,0.001956415
45639,0,0.998043585,0.001956415
45659,0,0.99792094,0.00207906
45679,0,0.993243393,0.006756607
45699,1,0.138018346,0.861981654
45721,1,0.023551314,0.976448686
45742,1,0.003886057,0.996113943
45762,1,0.004007182,0.995992818
45782,1,0.002487146,0.997512854
45802,1,0.001527753,0.998472247
45824,1,0.001364708,0.998635292
45848,1,0.000584885,0.999415115
45868,1,0.001699601,0.998300399
45888,1,0.000875376,0.999124624
45910,1,0.000497284,0.999502716
45932,1,0.00112674,0.99887326
45954,1,0.001378831,0.998621169
45975,1,0.000689747,0.999310253
45998,1,0.000418319,0.999581681
46021,1,0.00032674,0.99967326
46041,1,0.00051365,0.99948635
46060,1,0.001644931,0.998355069
46080,1,0.001423227,0.998576773
46100,1,0.003926462,0.996073538
46125,1,0.000867281,0.999132719
46147,1,0.000977546,0.999022454
46170,1,0.002929637,0.997070363
46193,1,0.002343458,0.997656542
46218,1,0.001175016,0.998824984
46239,1,0.004264403,0.995735597
46260,1,0.060245803,0.939754197
46281,1,0.101420598,0.898579402
46303,1,0.040338115,0.959661885
46325,1,0.032413712,0.967586288
46346,1,0.033169012,0.966830988
46368,1,0.03627802,0.96372198
46389,1,0.025976059,0.974023941
46410,1,0.050484959,0.949515041
46433,1,0.11003806,0.88996194
46456,1,0.154950581,0.845049419
46478,1,0.20249948,0.79750052
46499,1,0.510796333,0.489203667
46522,0,0.9942771,0.0057229
46543,0,0.998507698,0.001492302
46564,0,0.990592404,0.009407596
46741,0,0.982160397,0.017839603
46763,0,0.992945154,0.007054846
46786,0,0.998370603,0.001629397
46809,0,0.998370603,0.001629397
46832,0,0.998268423,0.001731577
46854,0,0.997456506,0.002543494
46877,0,0.99745971,0.00254029
46900,0,0.996387783,0.003612217
46923,0,0.996381462,0.003618538
46949,0,0.992769635,0.007230365
46974,0,0.989038987,0.010961013
46996,0,0.961917083,0.038082917
47018,0,0.897329611,0.102670389
47041,0,0.628851007,0.371148993
47063,1,0.039339339,0.960660661
47091,1,0.003432872,0.996567128
47114,1,0.001881414,0.998118586
47138,1,0.002115196,0.997884804
47161,1,0.000958846,0.999041154
47184,1,0.000625371,0.999374629
47207,1,0.000802306,0.999197694
47229,1,0.006314716,0.993685284
47251,1,0.017853666,0.982146334
47274,1,0.003128989,0.996871011
47296,1,0.003072131,0.996927869
47317,1,0.001369459,0.998630541
47339,1,0.001643767,0.998356233
47360,1,0.000516249,0.999483751
47382,1,0.000241292,0.999758708
47403,1,0.000492067,0.999507933
47425,1,0.00049218,0.99950782
47446,1,0.000221949,0.999778051
47467,1,0.000608652,0.999391348
47491,1,0.001982541,0.998017459
47514,1,0.000997583,0.999002417
47536,1,0.000640478,0.999359522
47557,1,0.001168302,0.998831698
47581,1,0.000848067,0.999151933
47602,1,0.000612311,0.999387689
47623,1,0.002037794,0.997962206
47645,1,0.006286689,0.993713311
47666,0,0.883257724,0.116742276
47688,0,0.976828601,0.023171399
47716,0,0.989506708,0.010493292
47737,0,0.983989581,0.016010419
47822,0,0.896805226,0.103194774
47844,0,0.948213931,0.051786069
47867,0,0.961718146,0.038281854
47890,0,0.904408784,0.095591216
47913,0,0.905815168,0.094184832
47936,0,0.952313798,0.047686202
47959,0,0.993742075,0.006257925
47981,0,0.994815574,0.005184426
48004,0,0.998243444,0.001756556
48027,0,0.996708393,0.003291607
48049,0,0.997947942,0.002052058
48072,0,0.998095728,0.001904272
48095,0,0.998178799,0.001821201
48118,0,0.998178799,0.001821201
48140,0,0.998178799,0.001821201
48163,0,0.998095728,0.001904272
48186,0,0.998178703,0.001821297
48209,0,0.996803058,0.003196942
48231,0,0.996665108,0.003334892
48257,0,0.995899432,0.004100568
48279,0,0.995899432,0.004100568
48301,0,0.993799413,0.006200587
48323,0,0.993168314,0.006831686
48344,0,0.973187975,0.026812025
48365,0,0.927938449,0.072061551
48386,0,0.872576453,0.127423547
48409,1,0.093617114,0.906382886
48430,1,0.008971495,0.991028505
48451,1,0.001790844,0.998209156
48475,1,0.000396257,0.999603743
48527,1,0.000281202,0.999718798
48550,1,0.000294331,0.999705669
48573,1,0.00062718,0.99937282
48596,1,0.005325183,0.994674817
48618,1,0.01372291,0.98627709
48641,1,0.119526164,0.880473836
48664,1,0.005120717,0.994879283
48686,1,0.00721852,0.99278148
48709,1,0.004898837,0.995101163
48732,1,0.001517583,0.998482417
48755,1,0.000456025,0.999543975
48777,1,0.000239984,0.999760016
48800,1,0.00020505,0.99979495
48823,1,0.000290823,0.999709177
48924,1,0.000661517,0.999338483
48946,1,0.001564593,0.998435407
48967,1,0.001177583,0.998822417
48992,1,0.001212483,0.998787517
49014,1,0.00112544,0.99887456
49036,1,0.000601231,0.999398769
49057,1,0.005640772,0.994359228
49079,1,0.00442963,0.99557037
49100,1,0.022734598,0.977265402
49123,1,0.016972351,0.983027649
49145,1,0.250360204,0.749639796
49166,0,0.995732846,0.004267154
49188,0,0.997328943,0.002671057
49213,0,0.992417121,0.007582879
49236,0,0.994510514,0.005489486
49258,0,0.990312883,0.009687117
49281,0,0.996158542,0.003841458
49304,0,0.993274708,0.006725292
49327,0,0.998014881,0.001985119
49348,0,0.997200562,0.002799438
49375,0,0.998408374,0.001591626
49396,0,0.998408374,0.001591626
49422,0,0.998308558,0.001691442
49442,0,0.998308558,0.001691442
49463,0,0.998144032,0.001855968
49488,0,0.998144032,0.001855968
49510,0,0.998144032,0.001855968
49533,0,0.99677218,0.00322782
49554,0,0.996031197,0.003968803
49577,0,0.985025675,0.014974325
49599,0,0.984904297,0.015095703
49622,0,0.984620821,0.015379179
49642,0,0.962179915,0.037820085
49662,0,0.943334803,0.056665197
49682,0,0.80022502,0.19977498
49704,0,0.75339441,0.24660559
49727,0,0.811855203,0.188144797
49748,0,0.711790788,0.288209212
49769,1,0.050581267,0.949418733
49791,1,0.003331967,0.996668033
49812,1,0.00053082,0.99946918
49834,1,0.000625214,0.999374786
49854,1,0.000663104,0.999336896
49877,1,0.000352927,0.999647073
49897,1,0.001624178,0.998375822
49919,1,0.001905846,0.998094154
50064,1,0.005503793,0.994496207
50085,1,0.001871875,0.998128125
50105,1,0.003222274,0.996777726
50128,1,0.0014519,0.9985481
50173,1,0.00124567,0.99875433
50194,1,0.002115935,0.997884065
50216,1,0.000545849,0.999454151
50238,1,0.000182455,0.999817545
50258,1,0.000212092,0.999787908
50279,1,0.000717408,0.999282592
50301,1,0.002052959,0.997947041
50323,1,0.00494171,0.99505829
50346,1,0.007768243,0.992231757
50367,1,0.015477955,0.984522045
50389,1,0.035341304,0.964658696
50410,1,0.022577759,0.977422241
50432,1,0.018465468,0.981534532
50453,1,0.000983709,0.999016291
50474,1,0.024775125,0.975224875
50500,1,0.109755854,0.890244146
50526,0,0.995746273,0.004253727
50551,0,0.992743918,0.007256082
50572,0,0.997735549,0.002264451
50593,0,0.994424008,0.005575992
50617,0,0.998390798,0.001609202
50638,0,0.998245009,0.001754991
50660,0,0.99664881,0.00335119
50684,0,0.998129819,0.001870181
50707,0,0.998340161,0.001659839
50730,0,0.998670281,0.001329719
50751,0,0.998670281,0.001329719
50773,0,0.997486714,0.002513286
50794,0,0.997486714,0.002513286
50815,0,0.997486581,0.002513419
50838,0,0.997486581,0.002513419
50863,0,0.998178703,0.001821297
50885,0,0.997638878,0.002361122
50907,0,0.996601721,0.003398279
50928,0,0.996601721,0.003398279
50950,0,0.995899432,0.004100568
50971,0,0.995687581,0.004312419
50992,0,0.975641676,0.024358324
51014,0,0.95493281,0.04506719
51036,0,0.808799833,0.191200167
51058,1,0.101867241,0.898132759
51160,1,0.007875552,0.992124448
51181,1,0.000466789,0.999533211
51202,1,0.000396157,0.999603843
51224,1,0.000489577,0.999510423
51245,1,0.000262859,0.999737141
51267,1,0.006799528,0.993200472
51288,1,0.006071986,0.993928014
51310,1,0.125437198,0.874562802
51331,1,0.014046637,0.985953363
51354,1,0.001783628,0.998216372
51376,1,0.001419283,0.998580717
51396,1,0.000299123,0.999700877
51417,1,0.000390457,0.999609543
51439,1,0.000191461,0.999808539
51462,1,0.000249827,0.999750173
51484,1,0.001725796,0.998274204
51505,1,0.000619917,0.999380083
51526,1,0.000638099,0.999361901
51549,1,0.000686271,0.999313729
51572,1,0.000934217,0.999065783
51595,1,0.001418845,0.998581155
51617,1,0.009527973,0.990472027
51640,1,0.020121546,0.979878454
51663,0,0.937691572,0.062308428
51686,0,0.984896671,0.015103329
51708,0,0.994589081,0.005410919
51732,0,0.995635718,0.004364282
51754,0,0.99116893,0.00883107
51777,0,0.98557912,0.01442088
51799,0,0.976866616,0.023133384
51820,0,0.947850669,0.052149331
51842,0,0.937155256,0.062844744
51863,0,0.978939827,0.021060173
51885,0,0.970719678,0.029280322
51907,0,0.995890004,0.004109996
51930,0,0.998790575,0.001209425
51951,0,0.995325293,0.004674707
51974,0,0.989832021,0.010167979
51994,0,0.994200486,0.005799514
52014,0,0.997899878,0.002100122
52034,0,0.998748777,0.001251223
52054,0,0.998264529,0.001735471
52076,0,0.998340161,0.001659839
52099,0,0.998268423,0.001731577
52121,0,0.998235456,0.001764544
52142,0,0.997547466,0.002452534
52293,0,0.997547466,0.002452534
52316,0,0.997547466,0.002452534
52338,0,0.997547466,0.002452534
52360,0,0.997593255,0.002406745
52380,0,0.996772306,0.003227694
52403,0,0.995501754,0.004498246
52424,0,0.981601489,0.018398511
52445,1,0.513513315,0.486486685
52469,1,0.047381243,0.952618757
52491,1,0.157414233,0.842585767
52513,1,0.007195718,0.992804282
52535,1,0.005661414,0.994338586
52558,1,0.002999373,0.997000627
52581,1,0.009738057,0.990261943
52606,1,0.002739501,0.997260499
52632,1,0.001372461,0.998627539
52653,1,0.000396381,0.999603619
52675,1,0.001852486,0.998147514
52695,1,0.000590249,0.999409751
52715,1,0.001520658,0.998479342
52737,1,0.000839536,0.999160464
52759,1,0.001573652,0.998426348
52780,1,0.000361443,0.999638557
52804,1,0.000383537,0.999616463
52825,1,0.000499526,0.999500474
52850,1,0.001696357,0.998303643
52872,1,0.001372239,0.998627761
52895,1,0.002707089,0.997292911
52918,1,0.001637435,0.998362565
52941,1,0.002576638,0.997423362
52963,1,0.004169917,0.995830083
52987,1,0.012202466,0.987797534
53009,1,0.032921657,0.967078343
53032,0,0.833995812,0.166004188
53056,0,0.988116572,0.011883428
53077,0,0.991652871,0.008347129
53100,0,0.982582187,0.017417813
53121,0,0.979986856,0.020013144
53143,0,0.990910692,0.009089308
53164,0,0.99556618,0.00443382
53186,0,0.997201887,0.002798113
53208,0,0.985867071,0.014132929
53230,0,0.89656165,0.10343835
53251,0,0.986815542,0.013184458
53273,0,0.967348328,0.032651672
53363,0,0.994859419,0.005140581
53385,0,0.994428989,0.005571011
53407,0,0.997948629,0.002051371
53429,0,0.99764068,0.00235932
53450,0,0.998128403,0.001871597
53472,0,0.99826125,0.00173875
53493,0,0.998106011,0.001893989
53515,0,0.998448218,0.001551782
53537,0,0.998448218,0.001551782
53557,0,0.998466066,0.001533934
53580,0,0.99817595,0.00182405
53602,0,0.997909624,0.002090376
53622,0,0.997293022,0.002706978
53642,0,0.997879249,0.002120751
53662,0,0.99622713,0.00377287
53682,0,0.98480343,0.01519657
53706,0,0.985161209,0.014838791
53727,0,0.74001743,0.25998257
53748,1,0.007884169,0.992115831
53769,1,0.013793804,0.986206196
53792,1,0.014314068,0.985685932
53817,1,0.002855519,0.997144481
53839,1,0.001586452,0.998413548
53860,1,0.003869738,0.996130262
53881,1,0.002393655,0.997606345
53903,1,0.001011848,0.998988152
53925,1,0.003311056,0.996688944
53946,1,0.001345915,0.998654085
53967,1,0.001647141,0.998352859
53988,1,0.00035961,0.99964039
54010,1,0.001109589,0.998890411
54033,1,0.001421459,0.998578541
54055,1,0.000730709,0.999269291
54076,1,0.001197857,0.998802143
54097,1,0.000760619,0.999239381
54118,1,0.000656079,0.999343921
54140,1,0.000930115,0.999069885
54161,1,0.000284854,0.999715146
54183,1,0.00067003,0.99932997
54204,1,0.001799531,0.998200469
54227,1,0.004732867,0.995267133
54246,1,0.004297861,0.995702139
54266,1,0.00041214,0.99958786
54289,1,0.000555711,0.999444289
54312,1,0.001199796,0.998800204
54335,1,0.003858973,0.996141027
54357,1,0.0033282,0.9966718
54464,0,0.98112402,0.01887598
54487,0,0.988439188,0.011560812
54509,0,0.996671737,0.003328263
54534,0,0.98836819,0.01163181
54555,0,0.995142278,0.004857722
54577,0,0.995402977,0.004597023
54598,0,0.974376123,0.025623877
54619,0,0.992439185,0.007560815
54641,0,0.982975051,0.017024949
54663,0,0.974658047,0.025341953
54684,0,0.977551779,0.022448221
54710,0,0.995120667,0.004879333
54732,0,0.998720854,0.001279146
54755,0,0.998264529,0.001735471
54780,0,0.998144032,0.001855968
54801,0,0.990480106,0.009519894
54824,0,0.984647158,0.015352842
54846,0,0.982245301,0.017754699
54867,0,0.993220748,0.006779252
54889,0,0.979679877,0.020320123
54910,0,0.994736563,0.005263437
54932,0,0.996474474,0.003525526
54953,0,0.997583018,0.002416982
54975,0,0.997583018,0.002416982
54995,0,0.99758289,0.00241711
55017,0,0.99758289,0.00241711
55038,0,0.997536905,0.002463095
55063,0,0.996601721,0.003398279
55084,0,0.996526565,0.003473435
55106,0,0.995493466,0.004506534
55129,0,0.993719928,0.006280072
55151,0,0.967814654,0.032185346
55172,0,0.784535433,0.215464567
55192,0,0.871625922,0.128374078
55212,1,0.084453991,0.915546009
55233,1,0.016352087,0.983647913
55256,1,0.001500564,0.998499436
55278,1,0.000520763,0.999479237
55299,1,0.000830552,0.999169448
55321,1,0.000520802,0.999479198
55342,1,0.006312188,0.993687812
55363,1,0.041231816,0.958768184
55385,1,0.024986762,0.975013238
55406,1,0.002448959,0.997551041
55428,1,0.003353375,0.996646625
55455,1,0.002504818,0.997495182
55601,1,0.003229847,0.996770153
55623,1,0.001072866,0.998927134
55645,1,0.000988421,0.999011579
55666,1,0.0005618,0.9994382
55687,1,0.00050998,0.99949002
55708,1,0.000315004,0.999684996
55729,1,0.001527237,0.998472763
55753,1,0.004021088,0.995978912
55777,1,0.00193505,0.99806495
55799,1,0.009176476,0.990823524
55821,1,0.013317452,0.986682548
55842,1,0.023812172,0.976187828
55864,1,0.017664505,0.982335495
55885,1,0.014507044,0.985492956
55904,1,0.077942649,0.922057351
55924,1,0.235101075,0.764898925
55944,1,0.206035006,0.793964994
55967,0,0.991903993,0.008096007
55987,0,0.983677728,0.016322272
56008,0,0.997504936,0.002495064
56028,0,0.998129819,0.001870181
56051,0,0.998129819,0.001870181
56075,0,0.997947942,0.002052058
56096,0,0.996772291,0.003227709
56118,0,0.997413431,0.002586569
56139,0,0.994200486,0.005799514
56162,0,0.994850485,0.005149515
56183,0,0.997768244,0.002231756
56204,0,0.997768244,0.002231756
56226,0,0.998178799,0.001821201
56247,0,0.998095728,0.001904272
56270,0,0.998178703,0.001821297
56293,0,0.998178703,0.001821297
56316,0,0.998178703,0.001821297
56339,0,0.998178703,0.001821297
56362,0,0.998178703,0.001821297
56383,0,0.997682964,0.002317036
56405,0,0.997682964,0.002317036
56426,0,0.997682964,0.002317036
56447,0,0.996742285,0.003257715
56470,0,0.99606893,0.00393107
56491,0,0.996908927,0.003091073
56513,0,0.997240988,0.002759012
56534,0,0.988031035,0.011968965
56557,1,0.345365418,0.654634582
56582,1,0.106036779,0.893963221
56799,1,0.032856033,0.967143967
56821,1,0.002212114,0.997787886
56843,1,0.000442768,0.999557232
56866,1,0.001467761,0.998532239
56889,1,0.000521362,0.999478638
56912,1,0.001649401,0.998350599
56935,1,0.019568613,0.980431387
56957,1,0.029824365,0.970175635
56980,1,0.133750645,0.866249355
57003,1,0.006350767,0.993649233
57026,1,0.000937962,0.999062038
57053,1,0.001178941,0.998821059
57074,1,0.001022795,0.998977205
57097,1,0.00062786,0.99937214
57117,1,0.000739823,0.999260177
57138,1,0.000525061,0.999474939
57158,1,0.000648827,0.999351173
57180,1,0.023870989,0.976129011
57202,1,0.140899624,0.859100376
57223,1,0.356172495,0.643827505
57246,1,0.505566546,0.494433454
57269,1,0.15157266,0.84842734
57292,1,0.061301486,0.938698514
57317,1,0.095641388,0.904358612
57338,1,0.083093302,0.916906698
57359,1,0.53360752,0.46639248
57384,0,0.611633242,0.388366758
57406,0,0.938107411,0.061892589
57433,0,0.992393987,0.007606013
57456,0,0.991906239,0.008093761
57479,0,0.995666497,0.004333503
57503,0,0.998074313,0.001925687
57527,0,0.996323434,0.003676566
57548,0,0.997947942,0.002052058
57570,0,0.998340161,0.001659839
57594,0,0.998264529,0.001735471
57617,0,0.998264529,0.001735471
57638,0,0.998438115,0.001561885
57664,0,0.998340161,0.001659839
57686,0,0.998268423,0.001731577
57708,0,0.998235456,0.001764544
57728,0,0.997536905,0.002463095
57748,0,0.997536905,0.002463095
57771,0,0.996601721,0.003398279
57793,0,0.99671095,0.00328905
57903,0,0.995932155,0.004067845
57924,0,0.992447255,0.007552745
57946,0,0.930992117,0.069007883
57971,1,0.13192151,0.86807849
57992,1,0.064382963,0.935617037
58015,1,0.07836375,0.92163625
58037,1,0.012430811,0.987569189
58058,1,0.010644824,0.989355176
58079,1,0.002674181,0.997325819
58101,1,0.00046367,0.99953633
58123,1,0.001915168,0.998084832
58143,1,0.00244295,0.99755705
58164,1,0.002953546,0.997046454
58191,1,0.001465098,0.998534902
58214,1,0.001639461,0.998360539
58237,1,0.002089305,0.997910695
58260,1,0.000858755,0.999141245
58283,1,0.00048287,0.99951713
58306,1,0.000482981,0.999517019
58329,1,0.000176108,0.999823892
58351,1,0.0001761,0.9998239
58374,1,0.000683767,0.999316233
58397,1,0.001394731,0.998605269
58420,1,0.001701975,0.998298025
58442,1,0.000767993,0.999232007
58465,1,0.001249766,0.998750234
58488,1,0.00086055,0.99913945
58509,1,0.000573784,0.999426216
58531,0,0.666113138,0.333886862
58551,0,0.902386796,0.097613204
58572,0,0.980478123,0.019521877
58591,0,0.982201383,0.017798617
58613,0,0.987445168,0.012554832
58636,0,0.976077084,0.023922916
58657,0,0.984700941,0.015299059
58678,0,0.9267022,0.0732978
58700,0,0.910702007,0.089297993
58722,0,0.977472058,0.022527942
58743,0,0.979697887,0.020302113
58764,0,0.993068472,0.006931528
58784,0,0.993884187,0.006115813
58805,0,0.993452527,0.006547473
58829,0,0.995853719,0.004146281
58852,0,0.997742529,0.002257471
58873,0,0.998539425,0.001460575
58899,0,0.998539502,0.001460498
59059,0,0.998539502,0.001460498
59080,0,0.998036031,0.001963969
59101,0,0.998933746,0.001066254
59125,0,0.998608277,0.001391723
59147,0,0.998668948,0.001331052
59169,0,0.997709256,0.002290744
59190,0,0.997438768,0.002561232
59211,0,0.99606893,0.00393107
59234,0,0.99577321,0.00422679
59255,0,0.856289228,0.143710772
59277,1,0.030544238,0.969455762
59298,1,0.015151548,0.984848452
59320,1,0.00241675,0.99758325
59343,1,0.000852435,0.999147565
59364,1,0.000349461,0.999650539
59385,1,0.000286997,0.999713003
59406,1,0.000638193,0.999361807
59428,1,0.001941432,0.998058568
59452,1,0.007061961,0.992938039
59472,1,0.002612343,0.997387657
59494,1,0.001195768,0.998804232
59518,1,0.002285717,0.997714283
59540,1,0.000749586,0.999250414
59563,1,0.000805074,0.999194926
59584,1,0.001281127,0.998718873
59605,1,0.000492797,0.999507203
59626,1,0.000862957,0.999137043
59648,1,0.00068235,0.99931765
59669,1,0.002523724,0.997476276
59690,1,0.001679722,0.998320278
59713,1,0.001461142,0.998538858
59735,1,0.000706742,0.999293258
59756,1,0.00092556,0.99907444
59778,1,0.000888744,0.999111256
59799,1,0.001533281,0.998466719
59820,1,0.004745727,0.995254273
59842,1,0.008889988,0.991110012
59864,1,0.091402938,0.908597062
59884,0,0.919469139,0.080530861
59903,0,0.976239639,0.023760361
59924,0,0.994620597,0.005379403
59947,0,0.896748346,0.103251654
59969,0,0.986033775,0.013966225
59990,0,0.909629743,0.090370257
60012,0,0.910424016,0.089575984
60035,0,0.969638086,0.030361914
60059,0,0.987893088,0.012106912
60177,0,0.984770251,0.015229749
60199,0,0.996074154,0.003925846
60221,0,0.996337093,0.003662907
60244,0,0.998381876,0.001618124
60265,0,0.998309823,0.001690177
60288,0,0.996625555,0.003374445
60310,0,0.998036031,0.001963969
60333,0,0.998104052,0.001895948
60356,0,0.997588043,0.002411957
60379,0,0.998429604,0.001570396
60401,0,0.998923468,0.001076532
60424,0,0.996202922,0.003797078
60447,0,0.995891308,0.004108692
60470,0,0.990223736,0.009776264
60494,0,0.996592198,0.003407802
60517,0,0.993365475,0.006634525
60540,0,0.933359439,0.066640561
60564,0,0.962852939,0.037147061
60587,0,0.85752336,0.14247664
60610,1,0.085761869,0.914238131
60633,1,0.005098359,0.994901641
60655,1,0.000701071,0.999298929
60678,1,0.002017631,0.997982369
60701,1,0.000472298,0.999527702
60724,1,0.000534612,0.999465388
60747,1,0.000194254,0.999805746
60768,1,0.00041302,0.99958698
60792,1,0.000950528,0.999049472
60813,1,0.001163835,0.998836165
60834,1,0.000864318,0.999135682
60855,1,0.000558533,0.999441467
60877,1,0.000499299,0.999500701
60900,1,0.000902362,0.999097638
60923,1,0.000253113,0.999746887
60946,1,0.000134968,0.999865032
60968,1,0.000209204,0.999790796
60990,1,0.000209204,0.999790796
61012,1,0.000410145,0.999589855
61033,1,0.000778708,0.999221292
61054,1,0.000627524,0.999372476
61078,1,0.000629298,0.999370702
61099,1,0.000549274,0.999450726
61120,1,0.000991821,0.999008179
61141,1,0.006727572,0.993272428
61163,1,0.02115841,0.97884159
62477,0,0.850143247,0.149856753
62499,0,0.951749629,0.048250371
62522,0,0.981245749,0.018754251
62543,0,0.952733318,0.047266682
62564,0,0.96111889,0.03888111
62586,0,0.913812758,0.086187242
62607,0,0.968626998,0.031373002
62629,0,0.993266272,0.006733728
62651,0,0.983925981,0.016074019
62672,0,0.996317408,0.003682592
62693,0,0.997289285,0.002710715
62714,0,0.927795716,0.072204284
62736,0,0.656216145,0.343783855
62756,0,0.754864041,0.245135959
62777,0,0.80595102,0.19404898
62798,0,0.944575059,0.055424941
62821,0,0.97322224,0.02677776
62845,0,0.964456864,0.035543136
62865,0,0.742238771,0.257761229
62897,0,0.995988243,0.004011757
62918,0,0.972610277,0.027389723
62941,0,0.893168183,0.106831817
62963,0,0.983287547,0.016712453
62984,0,0.986047161,0.013952839
63012,0,0.990913733,0.009086267
63035,0,0.974665407,0.025334593
63060,0,0.975794689,0.024205311
63081,0,0.995773378,0.004226622
63103,0,0.994766434,0.005233566
63124,0,0.99474396,0.00525604
63145,0,0.99474396,0.00525604
63165,0,0.99474396,0.00525604
63185,0,0.99474396,0.00525604
63205,0,0.99474396,0.00525604
63227,0,0.994912598,0.005087402
63249,0,0.991268245,0.008731755
63277,0,0.991103196,0.008896804
63299,0,0.988617965,0.011382035
63322,0,0.988617965,0.011382035
63346,0,0.989384725,0.010615275
63367,0,0.980246413,0.019753587
63388,0,0.824549607,0.175450393
63409,1,0.32867855,0.67132145
63432,1,0.136085187,0.863914813
63454,1,0.075011329,0.924988671
63476,1,0.0035034,0.9964966
63633,1,0.000591396,0.999408604
63658,1,0.001220818,0.998779182
63679,1,0.00068701,0.99931299
63700,1,0.000395054,0.999604946
63722,1,0.000490068,0.999509932
63744,1,0.011806357,0.988193643
63765,1,0.404015404,0.595984596
63786,1,0.435976469,0.564023531
63807,1,0.040745661,0.959254339
63828,1,0.00114088,0.99885912
63853,1,0.0004429,0.9995571
63876,1,0.001952304,0.998047696
63897,1,0.001165616,0.998834384
63919,1,0.002211055,0.997788945
63943,1,0.001422608,0.998577392
63966,1,0.000739426,0.999260574
63991,1,0.000738319,0.999261681
64012,1,0.001199464,0.998800536
64033,1,0.020658256,0.979341744
64058,1,0.018155516,0.981844484
64079,1,0.021747442,0.978252558
64100,1,0.127570032,0.872429968
64121,0,0.830785167,0.169214833
64143,0,0.931816538,0.068183462
64165,0,0.976281032,0.023718968
64187,0,0.905751421,0.094248579
64208,0,0.993229934,0.006770066
64230,0,0.953335577,0.046664423
64252,0,0.854541975,0.145458025
64274,0,0.951307332,0.048692668
64295,0,0.995645556,0.004354444
64320,0,0.997941325,0.002058675
64341,0,0.998455678,0.001544322
64365,0,0.997050521,0.002949479
64389,0,0.998322959,0.001677041
64410,0,0.998511611,0.001488389
64433,0,0.998539425,0.001460575
64455,0,0.998539425,0.001460575
64478,0,0.998472859,0.001527141
64500,0,0.998472859,0.001527141
64520,0,0.998539502,0.001460498
