fecha_hora,ax,ay,az,gx,gy,gz,hay_paso
7583,-2.10546875,3.896484375,-7.0390625,20.22858238,23.63371086,24.41644096,0
7694,-2.064453125,2.765625,-3.890625,-113.3439407,-50.25941849,-79.73622894,0
7716,-2.6953125,2.328125,-3.796875,-132.0920258,-64.68689728,-84.36218262,0
7738,-3.625,2.44140625,-4.4140625,-140.7790527,-81.28231812,-82.01103973,0
7761,-4.1328125,3.318359375,-3.935546875,-169.4355469,-105.9082718,-119.7056961,0
7782,-2.677734375,3.482421875,-2.484375,-209.8477631,-129.5723877,-175.61409,0
7803,-2.5859375,2.1953125,-3.892578125,-213.5424194,-138.3052063,-139.4461517,0
7828,-2.912109375,2.615234375,-5.33203125,-197.5882111,-137.068573,-38.92707062,0
7851,-3.42578125,3.189453125,-4.494140625,-211.9088287,-141.0075073,39.14926529,0
7877,-3.2578125,4.494140625,-3.75390625,-213.5271454,-138.625824,39.24086761,0
7899,-2.47265625,4.650390625,-2.888671875,-225.0996704,-114.7327042,15.10346413,0
