entrenamiento_id,dispositivo_id,fecha_hora,ax,ay,az,mx,my,mz,gx,gy,gz
3,2,119145,-0.361572265625,-0.11669921875,0.9072265625,0.0,0.0,0.0,-34.3187866210937,37.9282875061035,16.1419124603271
3,3,119149,-1.0,0.05126953125,-0.00244140625,0.0,0.0,0.0,0.0658208131790161,-0.264064967632294,-0.133852452039719
3,4,119154,-1.0107421875,-0.06884765625,-0.00927734375,0.0,0.0,0.0,-0.0786867141723633,-0.150963187217712,0.101302787661552
3,1,119164,-0.98876953125,-0.09228515625,0.0927734375,0.0,0.0,0.0,0.113911867141724,-0.0892976522445679,0.0415185689926147
3,2,119166,-0.33837890625,-0.128662109375,0.911376953125,0.0,0.0,0.0,-30.0897769927979,38.920654296875,5.68389701843262
3,3,119169,-1.0,0.05126953125,0.0,0.0,0.0,0.0,0.249026894569397,-0.218263447284698,0.0188193023204803
3,4,119176,-1.009765625,-0.07080078125,-0.00146484375,0.0,0.0,0.0,-0.0786867141723633,0.0322428941726685,0.147104308009148
3,1,119185,-0.99853515625,-0.099609375,0.0908203125,0.0,0.0,0.0,-0.0845613479614258,0.170244336128235,-0.0958861112594604
3,2,119187,-0.321533203125,-0.091796875,0.90869140625,0.0,0.0,0.0,-28.6088600158691,39.5618743896484,4.58466053009033
3,3,119191,-0.99560546875,0.05126953125,0.00244140625,0.0,0.0,0.0,0.0200192928314209,-0.0655916929244995,0.171491026878357
3,4,119197,-1.009765625,-0.0673828125,-0.0048828125,0.0,0.0,0.0,0.0587177276611328,0.00170862674713135,-0.0513689704239368
3,1,119207,-0.98779296875,-0.1005859375,0.09033203125,0.0,0.0,0.0,-0.00822544097900391,-0.0434961020946503,0.102587223052979
3,2,119209,-0.362548828125,-0.074462890625,0.885498046875,0.0,0.0,0.0,-29.0974102020264,39.1801948547363,6.93580532073975
3,3,119213,-0.99853515625,0.0517578125,-0.0009765625,0.0,0.0,0.0,0.172690987586975,-0.141927599906921,0.0340864658355713
3,4,119218,-1.00732421875,-0.07177734375,-0.00634765625,0.0,0.0,0.0,-0.20082426071167,-0.0440928936004639,0.101302787661552
3,1,119228,-0.98486328125,-0.0947265625,0.0927734375,0.0,0.0,0.0,0.00704169273376465,-0.135099172592163,-0.0195502042770386
3,2,119230,-0.395263671875,-0.115966796875,0.86767578125,0.0,0.0,0.0,-29.9676399230957,38.4626388549805,7.62282848358154
3,3,119235,-1.001953125,0.05419921875,0.0,0.0,0.0,0.0,0.0352864265441895,-0.0655916929244995,0.0951551795005798
3,4,119240,-1.00927734375,-0.07373046875,-0.00341796875,0.0,0.0,0.0,-0.0939540863037109,0.0322428941726685,-0.0513689704239368
3,1,119249,-0.9951171875,-0.09228515625,0.0771484375,0.0,0.0,0.0,-0.0692942142486572,-0.25723659992218,-0.0806188583374023
3,2,119252,-0.3662109375,-0.160400390625,0.85986328125,0.0,0.0,0.0,-29.937105178833,38.386302947998,14.2640495300293
3,3,119255,-0.998046875,0.05126953125,-0.00146484375,0.0,0.0,0.0,-0.0257822275161743,-0.141927599906921,-0.0880509316921234
3,4,119260,-1.01123046875,-0.06884765625,-0.00146484375,0.0,0.0,0.0,0.0129165649414063,-0.135696053504944,0.0555012598633766
3,1,119270,-0.990234375,-0.0927734375,0.09130859375,0.0,0.0,0.0,0.0833775997161865,0.0175725817680359,0.133121609687805
3,2,119272,-0.341552734375,-0.107421875,0.90283203125,0.0,0.0,0.0,-32.1813812255859,38.8443183898926,21.6991634368896
3,3,119275,-0.99755859375,0.0498046875,0.0009765625,0.0,0.0,0.0,0.172690987586975,-0.0808588266372681,0.171491026878357
3,4,119282,-1.013671875,-0.0703125,-0.001953125,0.0,0.0,0.0,-0.0328850746154785,0.139113187789917,-0.173506379127502
3,1,119292,-0.99462890625,-0.09375,0.08447265625,0.0,0.0,0.0,0.0833775997161865,-0.211435049772263,0.08732008934021
3,2,119294,-0.288818359375,-0.056640625,0.92578125,0.0,0.0,0.0,-36.4103851318359,39.2565307617187,19.1953468322754
3,3,119298,-0.99560546875,0.0546875,-0.00146484375,0.0,0.0,0.0,0.172690987586975,-0.141927599906921,0.0951551795005798
3,4,119303,-1.0107421875,-0.0673828125,-0.0087890625,0.0,0.0,0.0,-0.0634193420410156,0.154380321502686,0.0707684382796288
3,1,119313,-0.994140625,-0.0966796875,0.0849609375,0.0,0.0,0.0,-0.0692942142486572,-0.196167886257172,-0.0958861112594604
3,2,119315,-0.268798828125,-0.114013671875,0.931884765625,0.0,0.0,0.0,-41.0058059692383,39.0733261108398,14.2029800415039
3,3,119319,-0.99560546875,0.05322265625,-0.00048828125,0.0,0.0,0.0,-0.0105150938034058,-0.0808588266372681,0.0340864658355713
3,4,119325,-1.0087890625,-0.0703125,-0.00048828125,0.0,0.0,0.0,-0.0939540863037109,-0.0135586261749268,0.0707684382796288
3,1,119335,-0.99072265625,-0.10107421875,0.08740234375,0.0,0.0,0.0,-0.14563000202179,-0.226702213287354,0.08732008934021
3,2,119337,-0.28271484375,-0.139404296875,0.944091796875,0.0,0.0,0.0,-44.8378677368164,40.5084381103516,16.3403854370117
3,3,119340,-0.9951171875,0.0517578125,-0.00537109375,0.0,0.0,0.0,0.157423853874207,-0.141927599906921,0.0493536591529846
3,4,119348,-1.009765625,-0.06787109375,-0.0107421875,0.0,0.0,0.0,-0.0328850746154785,-0.150963187217712,-0.00556744355708361
3,1,119497,-0.98681640625,-0.09619140625,0.09375,0.0,0.0,0.0,-0.023492693901062,-0.135099172592163,0.1789231300354
3,2,119501,-0.2822265625,0.068359375,1.081787109375,0.0,0.0,0.0,-76.0745086669922,44.050422668457,-28.4229717254639
3,3,119505,-0.998046875,0.052734375,0.001953125,0.0,0.0,0.0,0.111622333526611,-0.0808588266372681,-0.240722686052322
3,4,119511,-1.00830078125,-0.0693359375,-0.0029296875,0.0,0.0,0.0,0.0129165649414063,-0.120428800582886,0.177638664841652
3,1,119539,-0.98828125,-0.091796875,0.0888671875,0.0,0.0,0.0,0.0986447334289551,-0.0740304589271545,-0.0348173379898071
3,2,119544,-0.10009765625,-0.129150390625,1.338134765625,0.0,0.0,0.0,-101.341690063477,57.2870635986328,-51.7664794921875
3,3,119552,-0.99853515625,0.0556640625,-0.0068359375,0.0,0.0,0.0,0.325362801551819,-0.0808588266372681,0.125689506530762
3,4,119559,-1.0107421875,-0.0712890625,-0.005859375,0.0,0.0,0.0,-0.0481524467468262,0.139113187789917,-0.00556744355708361
3,1,119572,-0.98974609375,-0.10009765625,0.07861328125,0.0,0.0,0.0,0.113911867141724,0.0939084589481354,-0.0348173379898071
3,2,119574,-0.06103515625,-0.1279296875,1.31689453125,0.0,0.0,0.0,-109.738632202148,73.5771408081055,-80.8046493530273
3,3,119580,-0.9951171875,0.0517578125,0.00048828125,0.0,0.0,0.0,0.0963550806045532,-0.0197901725769043,-0.179653972387314
3,4,119586,-1.00830078125,-0.07275390625,-0.00244140625,0.0,0.0,0.0,-0.124488353729248,-0.0746272802352905,-0.0971704944968224
3,1,119596,-0.99072265625,-0.095703125,0.087890625,0.0,0.0,0.0,0.0528432130813599,0.0939084589481354,0.102587223052979
3,2,119598,-0.14990234375,-0.113525390625,1.3427734375,0.0,0.0,0.0,-112.150848388672,86.9511871337891,-111.552742004395
3,3,119601,-1.0,0.05419921875,-0.00830078125,0.0,0.0,0.0,0.264294028282166,-0.0961260795593262,-0.149119645357132
3,4,119606,-1.01025390625,-0.072265625,-0.0068359375,0.0,0.0,0.0,0.0281834602355957,0.0169757604598999,0.116569958627224
3,1,119617,-0.9951171875,-0.087890625,0.08544921875,0.0,0.0,0.0,0.00704169273376465,-0.0892976522445679,0.0567857027053833
3,2,119619,-0.228515625,-0.07275390625,1.11279296875,0.0,0.0,0.0,-99.1432189941406,96.1878280639648,-144.117630004883
3,3,119623,-1.0,0.052734375,0.0029296875,0.0,0.0,0.0,0.233759760856628,-0.15719473361969,-0.240722686052322
3,4,119628,-1.00830078125,-0.07080078125,-0.00537109375,0.0,0.0,0.0,-0.124488353729248,-0.059360146522522,-0.265109419822693
3,1,119638,-0.98779296875,-0.09423828125,0.0966796875,0.0,0.0,0.0,0.0375760793685913,-0.0740304589271545,-0.0195502042770386
3,2,119641,-0.30322265625,-0.2236328125,0.816650390625,0.0,0.0,0.0,-82.8226013183594,103.867218017578,-193.323745727539
3,3,119647,-0.99560546875,0.05224609375,-0.00732421875,0.0,0.0,0.0,0.493301749229431,-0.0655916929244995,-0.22545550763607
3,4,119653,-1.00830078125,-0.0712890625,-0.0029296875,0.0,0.0,0.0,-0.231358528137207,0.0627772808074951,0.0860356092453003
3,1,119670,-0.98828125,-0.0947265625,0.08837890625,0.0,0.0,0.0,0.129179120063782,-0.287770926952362,-0.0806188583374023
3,2,119676,-0.474365234375,-0.8134765625,0.5546875,0.0,0.0,0.0,-46.4867248535156,131.485534667969,-118.682518005371
3,3,119692,-0.99755859375,0.0546875,-0.00048828125,0.0,0.0,0.0,-0.0105150938034058,-0.00452303886413574,0.140956699848175
3,4,119711,-1.0107421875,-0.0703125,-0.00830078125,0.0,0.0,0.0,-0.1092209815979,-0.0288257598876953,0.0249669086188078
3,1,119721,-0.98876953125,-0.09423828125,0.09033203125,0.0,0.0,0.0,0.0833775997161865,0.139709994196892,-0.0195502042770386
3,2,119726,0.03125,0.65771484375,0.43017578125,0.0,0.0,0.0,51.207935333252,155.80615234375,-349.491668701172
3,3,119735,-0.998046875,0.05126953125,-0.00537109375,0.0,0.0,0.0,0.12688946723938,-0.202996253967285,0.110422372817993
3,4,119743,-1.01025390625,-0.0673828125,-0.0078125,0.0,0.0,0.0,0.0587177276611328,0.184914708137512,-0.00556744355708361
3,1,119756,-0.9912109375,-0.09521484375,0.08447265625,0.0,0.0,0.0,0.14444625377655,0.0481069386005402,0.0567857027053833
3,2,119763,0.360595703125,-0.508056640625,0.734619140625,0.0,0.0,0.0,84.3987731933594,173.928283691406,-273.735961914062
3,3,119771,-0.9970703125,0.056640625,-0.00244140625,0.0,0.0,0.0,0.294828414916992,-0.202996253967285,0.0493536591529846
3,4,119776,-1.00927734375,-0.068359375,-0.00634765625,0.0,0.0,0.0,-0.216091156005859,0.00170862674713135,-0.0666361451148987
3,1,119786,-0.9951171875,-0.095703125,0.09033203125,0.0,0.0,0.0,0.0681103467941284,0.00230541825294495,0.224724650382996
3,2,119788,0.1669921875,-0.27783203125,0.765869140625,0.0,0.0,0.0,113.391143798828,191.592407226562,-182.377182006836
3,3,119796,-0.99853515625,0.05322265625,-0.001953125,0.0,0.0,0.0,-0.0410494804382324,-0.00452303886413574,0.0951551795005798
3,4,119803,-1.0087890625,-0.07470703125,-0.00341796875,0.0,0.0,0.0,-0.0786867141723633,-0.120428800582886,0.208173006772995
3,1,119816,-0.99267578125,-0.10302734375,0.09130859375,0.0,0.0,0.0,-0.023492693901062,-0.135099172592163,-0.0195502042770386
3,2,119827,0.17138671875,-0.244140625,0.947265625,0.0,0.0,0.0,143.818618774414,212.355758666992,-136.377182006836
3,3,119831,-1.00048828125,0.05419921875,-0.0009765625,0.0,0.0,0.0,0.371164321899414,-0.141927599906921,-0.0880509316921234
3,4,119836,-1.0107421875,-0.0751953125,-0.005859375,0.0,0.0,0.0,-0.0939540863037109,0.245983362197876,0.0860356092453003
3,1,119847,-0.99365234375,-0.10009765625,0.08544921875,0.0,0.0,0.0,0.0528432130813599,0.185511514544487,0.0720528364181519
3,2,119852,0.10205078125,0.10595703125,0.888671875,0.0,0.0,0.0,145.543807983398,207.378662109375,-154.056564331055
3,3,119857,-0.99560546875,0.05322265625,-0.00341796875,0.0,0.0,0.0,0.111622333526611,-0.202996253967285,0.232559740543365
3,4,119863,-1.01171875,-0.0703125,-0.013671875,0.0,0.0,0.0,-0.0786867141723633,0.0933116674423218,-0.0513689704239368
3,1,119873,-0.9912109375,-0.10205078125,0.08984375,0.0,0.0,0.0,0.0681103467941284,-0.135099172592163,0.0262513160705566
3,2,119875,0.1650390625,0.0986328125,1.08349609375,0.0,0.0,0.0,129.25373840332,178.996978759766,-226.1787109375
3,3,119878,-1.00048828125,0.0537109375,-0.0009765625,0.0,0.0,0.0,0.355897068977356,-0.202996253967285,-0.103318095207214
3,4,119884,-1.01171875,-0.06982421875,-0.00634765625,0.0,0.0,0.0,0.0434508323669434,-0.166230320930481,0.25397452712059
3,1,119895,-0.9892578125,-0.1005859375,0.0966796875,0.0,0.0,0.0,0.0528432130813599,-0.25723659992218,0.0109841823577881
3,2,119898,0.167724609375,-0.108154296875,1.018798828125,0.0,0.0,0.0,120.978927612305,158.218368530273,-277.369537353516
3,3,119901,-0.99853515625,0.05224609375,-0.0009765625,0.0,0.0,0.0,0.157423853874207,-0.264064967632294,0.171491026878357
3,4,119907,-1.00732421875,-0.06689453125,-0.01025390625,0.0,0.0,0.0,-0.124488353729248,-0.425772309303284,0.147104308009148
3,1,119917,-0.99560546875,-0.09619140625,0.09716796875,0.0,0.0,0.0,0.00704169273376465,0.0633741170167923,-0.0195502042770386
3,2,119919,0.159912109375,-0.187255859375,1.029541015625,0.0,0.0,0.0,111.513275146484,141.95881652832,-289.766479492187
3,3,119923,-1.00048828125,0.0498046875,-0.0029296875,0.0,0.0,0.0,0.0810879468917847,-0.111393213272095,0.0798879861831665
3,4,119928,-1.01708984375,-0.07177734375,-0.00439453125,0.0,0.0,0.0,-0.155022621154785,-0.181497573852539,-0.173506379127502
3,1,119938,-0.9931640625,-0.09814453125,0.09521484375,0.0,0.0,0.0,0.0681103467941284,-0.226702213287354,0.0567857027053833
3,2,119941,0.26806640625,-0.111572265625,1.02490234375,0.0,0.0,0.0,103.48274230957,127.088592529297,-302.255035400391
3,3,119944,-0.99609375,0.05322265625,-0.0048828125,0.0,0.0,0.0,0.0200192928314209,0.13288152217865,0.0493536591529846
3,4,119950,-1.00830078125,-0.0732421875,0.00341796875,0.0,0.0,0.0,-0.0176181793212891,-0.059360146522522,0.00969973206520081
3,1,119961,-0.99462890625,-0.09521484375,0.07666015625,0.0,0.0,0.0,0.205515027046204,-0.0587632954120636,0.133121609687805
3,2,119964,0.39599609375,-0.19482421875,0.943603515625,0.0,0.0,0.0,94.0934295654297,109.287063598633,-300.117645263672
3,3,119967,-0.9990234375,0.056640625,-0.00146484375,0.0,0.0,0.0,0.294828414916992,-0.172461926937103,0.0798879861831665
3,4,119973,-1.00927734375,-0.06982421875,0.001953125,0.0,0.0,0.0,-0.155022621154785,0.0780444145202637,0.25397452712059
3,1,119982,-0.98876953125,-0.09716796875,0.09423828125,0.0,0.0,0.0,0.0375760793685913,-0.150366336107254,-0.0653517246246338
3,2,119985,0.454345703125,-0.36767578125,0.928955078125,0.0,0.0,0.0,80.7346496582031,85.5008087158203,-265.003143310547
3,3,119989,-0.9970703125,0.05078125,-0.001953125,0.0,0.0,0.0,0.21849250793457,-0.126660346984863,-0.0575165748596191
3,4,119994,-1.00830078125,-0.072265625,-0.0087890625,0.0,0.0,0.0,-0.231358528137207,0.0322428941726685,0.177638664841652
3,1,120004,-0.9931640625,-0.0966796875,0.08984375,0.0,0.0,0.0,0.190247774124146,-0.135099172592163,0.194190263748169
3,2,120006,0.43212890625,-0.5390625,0.90234375,0.0,0.0,0.0,69.1468658447266,67.80615234375,-189.186340332031
3,3,120014,-0.99951171875,0.05078125,0.00537109375,0.0,0.0,0.0,0.187958240509033,-0.264064967632294,0.110422372817993
3,4,120020,-1.0087890625,-0.0693359375,-0.00830078125,0.0,0.0,0.0,-0.185556888580322,-0.0746272802352905,0.177638664841652
3,1,120029,-0.9921875,-0.09716796875,0.09423828125,0.0,0.0,0.0,0.129179120063782,-0.241969406604767,0.0262513160705566
3,2,120031,0.359375,-0.556396484375,0.8984375,0.0,0.0,0.0,48.2002983093262,59.7145462036133,-85.1252593994141
3,3,120043,-0.9990234375,0.0556640625,0.0,0.0,0.0,0.0,0.203225374221802,-0.248797833919525,0.247826933860779
3,4,120048,-1.0107421875,-0.068359375,-0.0029296875,0.0,0.0,0.0,-0.00235080718994141,0.169647455215454,0.360844761133194
3,1,120059,-0.9892578125,-0.09228515625,0.10009765625,0.0,0.0,0.0,-0.023492693901062,-0.0892976522445679,0.0109841823577881
3,2,120066,0.10791015625,-0.4892578125,0.843017578125,0.0,0.0,0.0,12.1544990539551,27.8824844360352,17.6075611114502
3,3,120071,-1.0,0.05517578125,-0.00439453125,0.0,0.0,0.0,0.294828414916992,-0.264064967632294,0.0340864658355713
3,4,120077,-1.00830078125,-0.07275390625,-0.00439453125,0.0,0.0,0.0,-0.292427062988281,-0.0135586261749268,0.0402340814471245
3,1,120087,-0.9833984375,-0.09716796875,0.0888671875,0.0,0.0,0.0,0.0528432130813599,-0.211435049772263,0.0415185689926147
3,2,120089,-0.953125,-0.29150390625,1.6318359375,0.0,0.0,0.0,-7.57069253921509,54.6763763427734,106.355651855469
3,3,120092,-0.99560546875,0.0537109375,0.0009765625,0.0,0.0,0.0,0.203225374221802,-0.248797833919525,0.217292606830597
3,4,120098,-1.009765625,-0.0703125,-0.0078125,0.0,0.0,0.0,-0.155022621154785,0.0780444145202637,0.116569958627224
3,1,120108,-0.9873046875,-0.1005859375,0.0830078125,0.0,0.0,0.0,0.0681103467941284,-0.272503733634949,-0.0195502042770386
3,2,120111,-1.054443359375,0.98193359375,0.919921875,0.0,0.0,0.0,10.7651844024658,63.2565307617187,63.8976364135742
3,3,120116,-1.00048828125,0.05419921875,-0.0029296875,0.0,0.0,0.0,0.0810879468917847,-0.264064967632294,-0.0422494113445282
3,4,120121,-1.01171875,-0.0732421875,-0.00439453125,0.0,0.0,0.0,-0.246625423431396,-0.0440928936004639,0.1623714864254
3,1,120131,-0.984375,-0.09619140625,0.08251953125,0.0,0.0,0.0,0.0223088264465332,-0.0434961020946503,0.0415185689926147
3,2,120134,-0.425537109375,0.171142578125,0.937255859375,0.0,0.0,0.0,-28.0439758300781,5.83668518066406,-84.9725875854492
3,3,120137,-0.998046875,0.0546875,-0.0029296875,0.0,0.0,0.0,0.21849250793457,0.148148775100708,-0.118585288524628
3,4,120143,-1.0126953125,-0.0693359375,-0.0068359375,0.0,0.0,0.0,-0.0176181793212891,-0.105161666870117,0.0555012598633766
3,1,120152,-0.9912109375,-0.09716796875,0.0908203125,0.0,0.0,0.0,-0.0998284816741943,-0.150366336107254,-0.141687631607056
3,2,120155,0.072265625,-0.47265625,0.9423828125,0.0,0.0,0.0,-27.8302345275879,24.2183628082275,-67.0336608886719
3,3,120164,-0.9931640625,0.05322265625,-0.00634765625,0.0,0.0,0.0,0.187958240509033,-0.050324559211731,-0.118585288524628
3,4,120169,-1.01025390625,-0.06982421875,-0.0029296875,0.0,0.0,0.0,-0.0481524467468262,-0.0898945331573486,0.0249669086188078
3,1,120179,-0.98828125,-0.09814453125,0.08251953125,0.0,0.0,0.0,0.159713506698608,-0.0892976522445679,0.08732008934021
3,2,120181,-0.092041015625,-0.39013671875,0.922119140625,0.0,0.0,0.0,-16.9600067138672,40.9511871337891,71.0121383666992
3,3,120186,-1.0009765625,0.0537109375,0.00390625,0.0,0.0,0.0,-0.117385268211365,-0.432003915309906,-0.0575165748596191
3,4,120191,-1.01318359375,-0.06982421875,-0.00830078125,0.0,0.0,0.0,-0.0939540863037109,0.276517748832703,-0.0819033235311508
3,1,120201,-0.9873046875,-0.0927734375,0.09326171875,0.0,0.0,0.0,0.0375760793685913,-0.0892976522445679,-0.0348173379898071
3,2,120205,-0.482666015625,0.197021484375,0.930419921875,0.0,0.0,0.0,-16.196647644043,48.2488975524902,67.5006942749023
3,3,120212,-0.99755859375,0.05517578125,-0.00244140625,0.0,0.0,0.0,0.050553560256958,0.0260113477706909,-0.118585288524628
3,4,120218,-1.01171875,-0.0693359375,-0.00537109375,0.0,0.0,0.0,-0.414564609527588,0.0322428941726685,-0.127704843878746
3,1,120228,-0.9931640625,-0.09814453125,0.08544921875,0.0,0.0,0.0,-0.0845613479614258,-0.364106774330139,0.0262513160705566
3,2,120231,-0.55322265625,0.1083984375,0.89453125,0.0,0.0,0.0,-28.486722946167,36.4321022033691,-22.804651260376
3,3,120234,-0.9970703125,0.0537109375,-0.0029296875,0.0,0.0,0.0,0.111622333526611,-0.187729120254517,0.0646208524703979
3,4,120239,-1.009765625,-0.072265625,-0.005859375,0.0,0.0,0.0,-0.0481524467468262,-0.105161666870117,0.131837129592896
3,1,120249,-0.99560546875,-0.09326171875,0.09130859375,0.0,0.0,0.0,0.220782160758972,0.0786412805318832,0.117854356765747
3,2,120252,-0.211181640625,-0.21533203125,0.91748046875,0.0,0.0,0.0,-28.47145652771,40.8901176452637,-15.8733539581299
3,3,120256,-0.99658203125,0.052734375,-0.00439453125,0.0,0.0,0.0,-0.0410494804382324,-0.0655916929244995,-0.0117150545120239
3,4,120263,-1.01123046875,-0.07177734375,-0.009765625,0.0,0.0,0.0,0.0892519950866699,-0.0440928936004639,0.0555012598633766
3,1,120273,-0.98974609375,-0.09326171875,0.0927734375,0.0,0.0,0.0,0.0833775997161865,-0.0282289385795593,0.0415185689926147
3,2,120275,-0.17529296875,-0.26513671875,0.977294921875,0.0,0.0,0.0,-25.1432113647461,48.7374458312988,34.920539855957
3,3,120279,-0.99853515625,0.0517578125,0.00390625,0.0,0.0,0.0,0.0352864265441895,-0.141927599906921,-0.271257042884827
3,4,120284,-1.0107421875,-0.068359375,-0.00341796875,0.0,0.0,0.0,-0.185556888580322,-0.0135586261749268,0.0402340814471245
3,1,120294,-0.99462890625,-0.09130859375,0.09033203125,0.0,0.0,0.0,0.0375760793685913,-0.0129617750644684,-0.156954765319824
3,2,120296,-0.385986328125,0.02392578125,0.980712890625,0.0,0.0,0.0,-25.0974102020264,46.9969902038574,34.554126739502
3,3,120302,-0.99755859375,0.05419921875,-0.0029296875,0.0,0.0,0.0,0.12688946723938,-0.111393213272095,-0.0575165748596191
3,4,120307,-1.00927734375,-0.0703125,-0.00830078125,0.0,0.0,0.0,-0.185556888580322,-0.0288257598876953,0.0555012598633766
3,1,120317,-0.9931640625,-0.09423828125,0.09375,0.0,0.0,0.0,0.0681103467941284,-0.0129617750644684,-0.0348173379898071
3,2,120320,-0.43603515625,-0.12890625,0.9189453125,0.0,0.0,0.0,-24.1050434112549,43.1038589477539,-0.713048934936523
3,3,120323,-0.9970703125,0.0537109375,-0.00537109375,0.0,0.0,0.0,0.157423853874207,-0.202996253967285,-0.0269822180271149
3,4,120328,-1.00732421875,-0.06884765625,-0.00830078125,0.0,0.0,0.0,-0.00235080718994141,-0.105161666870117,-0.020834619179368
3,1,120339,-0.99169921875,-0.09814453125,0.08251953125,0.0,0.0,0.0,0.129179120063782,0.0481069386005402,-0.0806188583374023
3,2,120341,-0.318359375,-0.251953125,0.91943359375,0.0,0.0,0.0,-20.8226013183594,44.4321022033691,3.97397327423096
3,3,120345,-0.9970703125,0.052734375,0.0009765625,0.0,0.0,0.0,0.21849250793457,-0.0808588266372681,-0.149119645357132
3,4,120350,-1.0126953125,-0.07177734375,-0.0048828125,0.0,0.0,0.0,0.0281834602355957,0.10857880115509,0.299776047468185
3,1,120360,-0.9990234375,-0.0986328125,0.08642578125,0.0,0.0,0.0,0.113911867141724,0.12444281578064,0.0415185689926147
3,2,120364,-0.28662109375,-0.1806640625,0.935791015625,0.0,0.0,0.0,-16.1508445739746,47.1954612731934,12.3709201812744
3,3,120368,-0.9990234375,0.05322265625,-0.0029296875,0.0,0.0,0.0,0.264294028282166,-0.187729120254517,0.217292606830597
3,4,120374,-1.01318359375,-0.07275390625,-0.009765625,0.0,0.0,0.0,-0.155022621154785,-0.166230320930481,-0.036101795732975
3,1,120383,-0.9951171875,-0.09765625,0.09326171875,0.0,0.0,0.0,0.0681103467941284,-0.150366336107254,-0.0653517246246338
3,2,120385,-0.35107421875,-0.133544921875,0.92236328125,0.0,0.0,0.0,-13.9523725509644,48.7374458312988,0.248783111572266
3,3,120389,-0.99951171875,0.05322265625,-0.0087890625,0.0,0.0,0.0,0.111622333526611,-0.218263447284698,0.217292606830597
3,4,120394,-1.005859375,-0.06982421875,-0.0087890625,0.0,0.0,0.0,-0.0939540863037109,0.123845934867859,0.192905828356743
3,1,120403,-0.9892578125,-0.09912109375,0.0869140625,0.0,0.0,0.0,0.0223088264465332,-0.180900692939758,0.239991784095764
3,2,120405,-0.39111328125,-0.162841796875,0.896484375,0.0,0.0,0.0,-13.4180212020874,48.8290481567383,-7.33900451660156
3,3,120409,-0.9990234375,0.048828125,-0.00732421875,0.0,0.0,0.0,0.12688946723938,-0.187729120254517,-0.0727837383747101
3,4,120414,-1.01220703125,-0.0693359375,-0.00830078125,0.0,0.0,0.0,-0.00235080718994141,-0.0288257598876953,0.177638664841652
3,1,120424,-0.99658203125,-0.09423828125,0.09130859375,0.0,0.0,0.0,-0.176164388656616,-0.0434961020946503,0.0415185689926147
3,2,120426,-0.43408203125,-0.16015625,0.904541015625,0.0,0.0,0.0,-13.4790897369385,49.6992797851562,-3.23213386535645
3,3,120429,-1.0029296875,0.05419921875,-0.00439453125,0.0,0.0,0.0,0.111622333526611,-0.15719473361969,0.0340864658355713
3,4,120434,-1.009765625,-0.06591796875,0.00244140625,0.0,0.0,0.0,-0.0481524467468262,0.0475101470947266,0.223440185189247
3,1,120443,-0.984375,-0.0927734375,0.08642578125,0.0,0.0,0.0,0.113911867141724,-0.0587632954120636,-0.0653517246246338
3,2,120446,-0.43896484375,-0.120849609375,0.893798828125,0.0,0.0,0.0,-14.0592422485352,49.7450790405273,-8.14816474914551
3,3,120449,-0.99462890625,0.05419921875,0.00146484375,0.0,0.0,0.0,0.157423853874207,0.0718128681182861,-0.149119645357132
3,4,120454,-1.009765625,-0.07177734375,-0.00537109375,0.0,0.0,0.0,-0.0176181793212891,-0.059360146522522,-0.0819033235311508
3,1,120464,-0.98681640625,-0.0986328125,0.0927734375,0.0,0.0,0.0,0.0681103467941284,-0.0740304589271545,-0.0348173379898071
3,2,120468,-0.4423828125,-0.09765625,0.88330078125,0.0,0.0,0.0,-16.5019912719727,50.1114921569824,-14.0870952606201
3,3,120473,-0.998046875,0.05224609375,0.00048828125,0.0,0.0,0.0,0.21849250793457,-0.202996253967285,-0.133852452039719
3,4,120478,-1.01220703125,-0.0673828125,-0.00830078125,0.0,0.0,0.0,-0.246625423431396,0.00170862674713135,-0.0513689704239368
3,1,120487,-0.99462890625,-0.09521484375,0.0830078125,0.0,0.0,0.0,0.00704169273376465,-0.0892976522445679,0.0109841823577881
3,2,120490,-0.432861328125,-0.10498046875,0.920166015625,0.0,0.0,0.0,-20.3798522949219,49.5924072265625,-17.0031261444092
3,3,120494,-1.0009765625,0.052734375,0.00390625,0.0,0.0,0.0,0.0658208131790161,-0.202996253967285,0.0035521388053894
3,4,120500,-1.0087890625,-0.07080078125,-0.00244140625,0.0,0.0,0.0,-0.0939540863037109,0.245983362197876,-0.0666361451148987
3,1,120631,-0.99462890625,-0.099609375,0.0810546875,0.0,0.0,0.0,-0.0845613479614258,-0.0892976522445679,-0.0500845909118652
3,2,120634,-0.41552734375,-0.19580078125,0.912109375,0.0,0.0,0.0,-31.0821437835693,51.7145462036133,-11.9344234466553
3,3,120638,-0.9990234375,0.0546875,-0.00537109375,0.0,0.0,0.0,0.172690987586975,-0.0961260795593262,0.0646208524703979
3,4,120644,-1.0126953125,-0.068359375,-0.00390625,0.0,0.0,0.0,0.0434508323669434,0.0322428941726685,0.0860356092453003
3,1,120654,-0.99609375,-0.09716796875,0.08642578125,0.0,0.0,0.0,0.0375760793685913,-0.241969406604767,-0.0195502042770386
3,2,120655,-0.388427734375,-0.161865234375,0.906494140625,0.0,0.0,0.0,-34.4256553649902,54.5084381103516,-19.12526512146
3,3,120659,-0.99560546875,0.05517578125,-0.00439453125,0.0,0.0,0.0,-0.102118134498596,0.22448468208313,0.202025413513184
